ID,YEAR,VIN_1,VIN_2,VIN_3,VIN_15,VIN_16,VIN_17,ENGINE_VOLUME,FUEL_TYPE,BODY_TYPE,TYPE_OF_DRIVE,INTERIOR_TYPE,TRANSM_TYPE,AUTO_CONDITION,AVG_COST,ESTIM_COST
5221,13,6,T,1,6,2,0,2.4,Бензин-Газ,Седан,Передний привод,ВЕЛЮР,АКПП,Удовлетворительное,2556410.256,2401000
5222,8,W,O,L,3,1,8,1.4,Бензин-Газ,Хэтчбек/Лифтбек,Передний привод,ВЕЛЮР,МКПП,Удовлетворительное,1880769.231,1511000
5223,9,W,V,W,3,6,5,2,Бензин,Седан,Передний привод,КОМБИНИРОВАННЫЙ,АКПП,Удовлетворительное,2597530.864,2210000
5224,3,T,M,B,5,8,1,1.4,Бензин,Хэтчбек/Лифтбек,Передний привод,ВЕЛЮР,АКПП,Отличное,3840000,3200000
5225,12,6,T,1,9,6,7,2.4,Бензин,Седан,Передний привод,КОЖА,АКПП,Удовлетворительное,2661445.783,2102000
5226,3,J,M,B,7,8,8,1.6,Бензин,Седан,Передний привод,ВЕЛЮР,АКПП,Удовлетворительное,3594871.795,3120000
5227,16,6,T,1,5,9,7,2.2,Бензин,Седан,Передний привод,ВЕЛЮР,АКПП,Удовлетворительное,1872289.157,1500000
5228,6,X,4,X,5,0,9,3,Бензин,Кроссовер,Полный привод,КОЖА,АКПП,Удовлетворительное,9633720.93,8100000
5229,9,J,F,1,6,9,1,2,Бензин,Кроссовер,Полный привод,ВЕЛЮР,АКПП,Удовлетворительное,3766233.766,3100000
5230,5,J,M,Z,8,0,7,2.5,Бензин,Кроссовер,Передний привод,ВЕЛЮР,АКПП,Удовлетворительное,4915853.659,3800000
5231,8,J,M,B,6,5,6,1.8,Бензин,Седан,Передний привод,ВЕЛЮР,АКПП,Удовлетворительное,2360493.827,2295000
5232,10,J,T,H,1,0,2,3,Бензин,Седан,Полный привод,КОЖА,АКПП,Удовлетворительное,4034883.721,3515000
5233,8,J,T,D,6,3,6,1.3,Бензин,Седан,Передний привод,КОЖА,АКПП,Хорошее,2471428.571,2183000
5234,11,W,V,G,2,1,2,3.2,Бензин,Кроссовер,Полный привод,КОЖА,АКПП,Отличное,3518888.889,3301000
5235,9,4,T,1,2,5,8,2.4,Гибрид,Седан,Передний привод,ВЕЛЮР,АКПП,Удовлетворительное,3497560.976,2993000
5236,3,K,L,Y,8,4,8,1,Бензин,Хэтчбек/Лифтбек,Передний привод,КОЖА,АКПП,Удовлетворительное,1998863.636,2004000
5237,13,4,T,1,7,0,7,3,Бензин-Газ,Седан,Передний привод,ВЕЛЮР,АКПП,Удовлетворительное,2634615.385,2427000
5238,4,X,9,F,7,7,2,1.6,Бензин,Хэтчбек/Лифтбек,Передний привод,ВЕЛЮР,АКПП,Хорошее,2784810.127,2514000
5239,15,S,B,1,1,5,6,1.8,Бензин,Универсал,Передний привод,ВЕЛЮР,МКПП,Удовлетворительное,1852439.024,1533000
5240,9,4,J,G,5,5,9,3.5,Бензин,Кроссовер,Полный привод,КОЖА,АКПП,Удовлетворительное,5380246.914,5043000
5241,14,W,V,W,6,9,1,2.8,Бензин-Газ,Седан,Передний привод,КОЖА,АКПП,Удовлетворительное,1446052.632,1050000
5242,12,J,T,D,4,7,1,2.4,Бензин,Седан,Передний привод,ВЕЛЮР,АКПП,Удовлетворительное,2739743.59,2293000
5243,17,W,A,U,3,2,9,2.4,Бензин,Седан,Передний привод,ВЕЛЮР,АКПП,Удовлетворительное,1535632.184,1397000
5244,5,K,L,1,5,3,4,1.8,Бензин,Седан,Передний привод,КОЖА,АКПП,Удовлетворительное,2732558.14,2515000
5245,10,J,F,1,5,1,2,2,Бензин,Седан,Полный привод,ВЕЛЮР,МКПП,Удовлетворительное,2235802.469,1860000
5246,4,K,M,H,4,7,3,2.4,Бензин,Кроссовер,Полный привод,КОМБИНИРОВАННЫЙ,АКПП,Хорошее,5238095.238,4600000
5247,2,Z,9,4,8,3,0,1.6,Бензин,Седан,Передний привод,ВЕЛЮР,АКПП,Хорошее,2905617.978,2690000
5248,9,X,9,L,3,6,6,1.7,Бензин,Внедорожник,Полный привод,ВЕЛЮР,МКПП,Удовлетворительное,1417283.951,1100000
5249,9,V,F,3,0,2,6,1.8,Бензин,Седан,Передний привод,ВЕЛЮР,МКПП,Удовлетворительное,1917073.171,1700000
5250,4,X,U,F,5,3,9,1.6,Бензин,Седан,Передний привод,ВЕЛЮР,АКПП,Удовлетворительное,2820512.821,2352000
5251,3,Z,9,4,3,3,2,1.6,Бензин-Газ,Седан,Передний привод,ВЕЛЮР,АКПП,Удовлетворительное,2922891.566,2595000
5252,11,J,N,1,2,6,7,3.5,Бензин,Кроссовер,Полный привод,КОЖА,АКПП,Хорошее,2723809.524,2333000
5253,12,4,T,1,6,4,4,2.4,Бензин,Седан,Передний привод,ВЕЛЮР,АКПП,Удовлетворительное,2744871.795,2239000
5254,2,T,M,A,7,6,3,2,Бензин,Кроссовер,Передний привод,КОМБИНИРОВАННЫЙ,АКПП,Удовлетворительное,6248780.488,5800000
5255,10,K,M,H,8,2,9,2.2,Дизель,Кроссовер,Полный привод,КОЖА,АКПП,Хорошее,4494047.619,3500000
5256,7,2,T,1,1,9,3,1.8,Бензин,Хэтчбек/Лифтбек,Передний привод,ВЕЛЮР,АКПП,Удовлетворительное,3379487.179,3200000
5257,17,J,A,4,6,0,5,3,Бензин,Внедорожник,Полный привод,ВЕЛЮР,АКПП,Удовлетворительное,2029487.179,1800000
5258,14,1,F,M,1,9,0,4,Бензин,Внедорожник,Полный привод,ВЕЛЮР,АКПП,Удовлетворительное,2953846.154,2700000
5259,12,1,F,M,2,6,9,4,Бензин,Внедорожник,Полный привод,ВЕЛЮР,АКПП,Удовлетворительное,3157692.308,2700000
5260,5,U,5,Y,9,3,3,2,Бензин-Газ,Кроссовер,Передний привод,ВЕЛЮР,АКПП,Хорошее,4528571.429,4273000
5261,2,X,W,8,8,3,5,1.4,Бензин,Хэтчбек/Лифтбек,Передний привод,ВЕЛЮР,АКПП,Отличное,4680000,4191000
5262,3,Z,8,N,3,5,3,1.6,Бензин,Седан,Передний привод,ВЕЛЮР,МКПП,Хорошее,2476190.476,2223000
5263,11,J,N,8,8,5,2,3.5,Бензин,Кроссовер,Полный привод,ВЕЛЮР,АКПП,Удовлетворительное,2585365.854,2144000
5264,9,J,M,B,8,4,6,3,Бензин,Внедорожник,Полный привод,ВЕЛЮР,АКПП,Отличное,3761111.111,3700000
5265,14,J,T,H,2,2,3,3,Бензин,Седан,Передний привод,КОЖА,АКПП,Удовлетворительное,2972368.421,2299000
5266,5,J,T,N,1,4,0,2.4,Бензин,Седан,Передний привод,КОЖА,АКПП,Удовлетворительное,4874418.605,4278000
5267,13,J,T,D,2,9,1,3,Бензин,Седан,Передний привод,КОЖА,АКПП,Удовлетворительное,2586046.512,2316000
5268,10,N,M,T,1,3,8,1.6,Бензин-Газ,Седан,Передний привод,ВЕЛЮР,МКПП,Удовлетворительное,2389743.59,1959000
5269,15,J,T,J,8,3,4,3,Бензин,Кроссовер,Полный привод,КОЖА,АКПП,Удовлетворительное,3011627.907,2708000
5270,2,X,W,B,4,3,1,1.5,Бензин,Седан,Передний привод,ВЕЛЮР,АКПП,Удовлетворительное,2625301.205,2195000
5271,3,X,W,8,5,2,8,1.6,Бензин,Седан,Передний привод,ВЕЛЮР,МКПП,Удовлетворительное,2778205.128,2346000
5272,6,K,L,1,5,4,9,2,Бензин,Седан,Передний привод,КОМБИНИРОВАННЫЙ,АКПП,Хорошее,2292857.143,2200000
5273,13,W,D,B,3,9,0,3.2,Бензин,Седан,Задний привод,КОЖА,АКПП,Удовлетворительное,2592592.593,2400000
5274,3,X,7,L,2,2,1,1.6,Бензин,Хэтчбек/Лифтбек,Передний привод,ВЕЛЮР,АКПП,Удовлетворительное,2442307.692,2400000
5275,4,K,L,1,6,1,2,1.8,Бензин,Седан,Передний привод,КОЖА,АКПП,Удовлетворительное,2909302.326,2732000
5276,13,J,T,H,2,7,1,3,Бензин,Седан,Передний привод,КОЖА,АКПП,Удовлетворительное,2990697.674,2403000
5277,2,X,W,7,6,0,9,2.5,Бензин,Седан,Передний привод,КОЖА,АКПП,Отличное,7148421.053,6618000
5278,14,J,T,J,4,7,9,3,Бензин,Кроссовер,Полный привод,КОЖА,АКПП,Хорошее,3205617.978,2802000
5279,10,J,T,H,9,7,1,3,Бензин,Седан,Задний привод,КОЖА,АКПП,Удовлетворительное,4143023.256,3411000
5280,10,S,B,1,4,2,2,2,Бензин,Седан,Передний привод,ВЕЛЮР,МКПП,Удовлетворительное,2874390.244,2300000
5281,4,X,U,F,6,7,3,1.6,Бензин,Седан,Передний привод,ВЕЛЮР,АКПП,Удовлетворительное,2789024.39,2328000
5282,8,J,T,H,9,7,5,3.5,Бензин,Седан,Передний привод,КОЖА,АКПП,Хорошее,5065476.19,4610000
5283,8,5,U,X,5,2,5,3,Бензин,Внедорожник,Полный привод,КОЖА,АКПП,Хорошее,6748809.524,5878000
5284,9,K,M,H,9,7,0,2.7,Бензин-Газ,Кроссовер,Полный привод,ВЕЛЮР,АКПП,Хорошее,3777380.952,3200000
5285,11,J,F,1,2,4,3,2,Бензин,Седан,Полный привод,ВЕЛЮР,МКПП,Хорошее,2211904.762,1909000
5286,2,W,F,0,8,1,6,1.6,Бензин,Универсал,Передний привод,ВЕЛЮР,АКПП,Отличное,3390526.316,3600000
5287,11,J,T,E,2,3,7,4,Бензин,Внедорожник,Полный привод,КОЖА,АКПП,Удовлетворительное,5695348.837,5119000
5288,10,W,V,W,4,6,1,2,Бензин,Седан,Передний привод,КОЖА,АКПП,Удовлетворительное,2506024.096,2043000
5289,3,Z,9,4,9,7,4,1.6,Бензин,Седан,Передний привод,ВЕЛЮР,АКПП,Хорошее,2642696.629,2381000
5290,18,W,A,U,7,4,9,2.8,Бензин,Седан,Полный привод,КОЖА,АКПП,Удовлетворительное,1504395.604,1300000
5291,3,S,J,N,0,1,0,1.6,Бензин,Кроссовер,Передний привод,ВЕЛЮР,АКПП,Удовлетворительное,4680487.805,3933000
5292,14,J,T,E,2,1,5,3,Бензин,Кроссовер,Полный привод,КОЖА,АКПП,Удовлетворительное,3966279.07,3330000
5293,4,K,N,A,9,7,3,1.6,Бензин,Седан,Передний привод,ВЕЛЮР,АКПП,Удовлетворительное,2950574.713,2619000
5294,15,W,F,0,8,4,2,2,Бензин,Универсал,Передний привод,ВЕЛЮР,АКПП,Удовлетворительное,1291358.025,1257000
5295,18,W,D,B,2,1,1,2.8,Бензин,Седан,Задний привод,ВЕЛЮР,МКПП,Удовлетворительное,1490361.446,1400000
5296,4,J,T,N,6,3,1,2.5,Бензин,Седан,Передний привод,КОЖА,АКПП,Хорошее,6003370.787,5325000
5297,8,V,N,K,3,8,4,1.4,Дизель,Хэтчбек/Лифтбек,Передний привод,КОЖА,АКПП,Удовлетворительное,2163953.488,1800000
5298,11,J,T,H,8,1,4,3.3,Бензин-Газ,Седан,Передний привод,КОЖА,АКПП,Хорошее,3632911.392,3468000
5299,10,W,A,U,3,4,6,2,Бензин,Седан,Передний привод,КОЖА,АКПП,Удовлетворительное,2595348.837,2300000
5300,12,K,M,H,8,8,9,1.3,Бензин,Хэтчбек/Лифтбек,Передний привод,ВЕЛЮР,МКПП,Удовлетворительное,1296153.846,1117000
5301,11,J,T,E,6,5,0,2.7,Бензин,Внедорожник,Полный привод,ВЕЛЮР,МКПП,Удовлетворительное,4824358.974,4700000
5302,1,X,W,8,4,0,8,1.6,Бензин,Седан,Передний привод,ВЕЛЮР,АКПП,Отличное,3434065.934,3111000
5303,16,4,T,1,6,6,0,2.2,Бензин,Седан,Передний привод,КОЖА,АКПП,Удовлетворительное,1859090.909,1500000
5304,12,S,J,N,2,9,0,1.8,Бензин,Седан,Передний привод,ВЕЛЮР,МКПП,Удовлетворительное,1825641.026,1300000
5305,11,3,V,W,8,4,5,2.5,Бензин-Газ,Седан,Передний привод,КОЖА,АКПП,Хорошее,2111392.405,1723000
5306,16,J,T,6,1,5,9,3,Бензин,Кроссовер,Полный привод,КОЖА,АКПП,Удовлетворительное,2715384.615,2470000
5307,8,J,T,M,1,9,8,2,Бензин-Газ,Кроссовер,Полный привод,КОЖА,АКПП,Удовлетворительное,4796511.628,4430000
5308,8,W,B,A,8,6,3,2,Бензин,Седан,Задний привод,КОЖА,АКПП,Удовлетворительное,4198765.432,3405000
5309,10,J,T,N,1,1,6,3.5,Бензин,Седан,Передний привод,КОЖА,АКПП,Удовлетворительное,3623255.814,3013000
5310,3,S,J,N,3,6,0,1.6,Бензин,Кроссовер,Передний привод,ВЕЛЮР,МКПП,Отличное,4176666.667,3609000
5311,9,4,T,1,5,6,6,2.4,Бензин,Седан,Передний привод,ВЕЛЮР,АКПП,Удовлетворительное,3457692.308,2907000
5312,2,T,M,A,9,3,8,2,Бензин-Газ,Кроссовер,Передний привод,ВЕЛЮР,АКПП,Хорошее,6302380.952,5300000
5313,10,V,S,K,4,7,4,4,Бензин,Внедорожник,Полный привод,КОЖА,АКПП,Удовлетворительное,4412345.679,4019000
5314,13,J,N,B,6,4,5,3.5,Бензин,Кроссовер,Полный привод,ВЕЛЮР,АКПП,Хорошее,2400000,2166000
5315,10,W,V,W,5,7,3,2,Бензин,Седан,Передний привод,КОЖА,АКПП,Хорошее,2479761.905,2052000
5316,8,J,T,M,4,2,0,4.7,Бензин,Внедорожник,Полный привод,КОЖА,АКПП,Отличное,10220000,9765000
5317,8,S,B,1,0,6,2,1.6,Бензин,Хэтчбек/Лифтбек,Передний привод,ВЕЛЮР,АКПП,Удовлетворительное,2504878.049,2317000
5318,15,J,T,E,1,8,6,2,Бензин,Кроссовер,Полный привод,ВЕЛЮР,АКПП,Удовлетворительное,2577777.778,2147000
5319,10,4,T,1,7,7,6,2.4,Бензин-Газ,Седан,Передний привод,ВЕЛЮР,АКПП,Хорошее,3051190.476,2758000
5320,15,W,V,W,2,4,4,1.6,Бензин,Хэтчбек/Лифтбек,Передний привод,ВЕЛЮР,МКПП,Удовлетворительное,1182716.049,1147000
5321,8,J,T,N,3,7,0,1.6,Бензин,Седан,Передний привод,ВЕЛЮР,МКПП,Удовлетворительное,2771794.872,2187000
